Number,Name,Type,Level,Country
529417,MASTERCARD,CREDIT,,🇧🇷BRAZIL
450058,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
529418,MASTERCARD,CREDIT,,🇧🇷BRAZIL
450321,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
529479,MASTERCARD,CREDIT,,🇧🇷BRAZIL
450323,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
376544,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376545,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376546,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376547,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376548,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376549,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376550,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376551,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376552,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376553,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376554,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376600,AMERICAN EXPRESS,CREDIT,CORPORATE,🇧🇷BRAZIL
376601,AMERICAN EXPRESS,CREDIT,CORPORATE,🇧🇷BRAZIL
376602,AMERICAN EXPRESS,CREDIT,CORPORATE,🇧🇷BRAZIL
376603,AMERICAN EXPRESS,CREDIT,CORPORATE PURCHASING,🇧🇷BRAZIL
376604,AMERICAN EXPRESS,CREDIT,CORPORATE PURCHASING,🇧🇷BRAZIL
376605,AMERICAN EXPRESS,CREDIT,CORPORATE,🇧🇷BRAZIL
376606,AMERICAN EXPRESS,CREDIT,CORPORATE,🇧🇷BRAZIL
376607,AMERICAN EXPRESS,CREDIT,CORPORATE,🇧🇷BRAZIL
376608,AMERICAN EXPRESS,CREDIT,CORPORATE,🇧🇷BRAZIL
376609,AMERICAN EXPRESS,CREDIT,CORPORATE,🇧🇷BRAZIL
376610,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376611,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376612,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376613,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376614,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376615,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376616,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376617,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376618,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376619,AMERICAN EXPRESS,CREDIT,PLATINUM,🇧🇷BRAZIL
376620,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376621,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376622,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376623,AMERICAN EXPRESS,CREDIT,PLUS,🇧🇷BRAZIL
376624,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376625,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376626,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376627,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376628,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376629,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376800,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376801,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376802,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376803,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376804,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376805,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376806,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376807,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376808,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
542477,MASTERCARD,CREDIT,,🇧🇷BRAZIL
542510,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
542528,MASTERCARD,CREDIT,,🇧🇷BRAZIL
542579,MASTERCARD,CREDIT,,🇧🇷BRAZIL
542622,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
542639,MASTERCARD,CREDIT,,🇧🇷BRAZIL
542661,MASTERCARD,CREDIT,,🇧🇷BRAZIL
542688,MASTERCARD,CREDIT,,🇧🇷BRAZIL
542701,MASTERCARD,CREDIT,,🇧🇷BRAZIL
542711,MASTERCARD,CREDIT,,🇧🇷BRAZIL
542712,MASTERCARD,CREDIT,,🇧🇷BRAZIL
542820,MASTERCARD,CREDIT,STANDARD,🇧🇷BRAZIL
542842,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
542865,MASTERCARD,DEBIT,PREPAID,🇧🇷BRAZIL
542888,MASTERCARD,CREDIT,,🇧🇷BRAZIL
542974,MASTERCARD,CREDIT,,🇧🇷BRAZIL
542976,MASTERCARD,CREDIT,,🇧🇷BRAZIL
542982,MASTERCARD,CREDIT,,🇧🇷BRAZIL
542991,MASTERCARD,CREDIT,,🇧🇷BRAZIL
543021,MASTERCARD,CREDIT,,🇧🇷BRAZIL
543051,MASTERCARD,CREDIT,,🇧🇷BRAZIL
543095,MASTERCARD,CREDIT,,🇧🇷BRAZIL
543299,MASTERCARD,CREDIT,,🇧🇷BRAZIL
543391,MASTERCARD,CREDIT,,🇧🇷BRAZIL
543454,MASTERCARD,CREDIT,,🇧🇷BRAZIL
543559,MASTERCARD,CREDIT,,🇧🇷BRAZIL
543658,MASTERCARD,CREDIT,STANDARD,🇧🇷BRAZIL
543660,MASTERCARD,CREDIT,GOLD,🇧🇷BRAZIL
543690,MASTERCARD,CREDIT,,🇧🇷BRAZIL
543869,MASTERCARD,CREDIT,,🇧🇷BRAZIL
543927,MASTERCARD,DEBIT,,🇧🇷BRAZIL
543960,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
543971,MASTERCARD,CREDIT,,🇧🇷BRAZIL
544039,MASTERCARD,CREDIT,,🇧🇷BRAZIL
544066,MASTERCARD,CREDIT,GOLD,🇧🇷BRAZIL
544119,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
544165,MASTERCARD,CREDIT,,🇧🇷BRAZIL
544166,MASTERCARD,CREDIT,,🇧🇷BRAZIL
544169,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
544199,MASTERCARD,CREDIT,,🇧🇷BRAZIL
544293,MASTERCARD,CREDIT,,🇧🇷BRAZIL
544296,MASTERCARD,CREDIT,,🇧🇷BRAZIL
544300,MASTERCARD,CREDIT,,🇧🇷BRAZIL
544315,MASTERCARD,CREDIT,,🇧🇷BRAZIL
544328,MASTERCARD,CREDIT,,🇧🇷BRAZIL
544507,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
544540,MASTERCARD,CREDIT,GOLD,🇧🇷BRAZIL
544545,MASTERCARD,DEBIT,PREPAID,🇧🇷BRAZIL
544546,MASTERCARD,CREDIT,STANDARD,🇧🇷BRAZIL
544547,MASTERCARD,CREDIT,STANDARD,🇧🇷BRAZIL
376494,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376495,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376496,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376497,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376498,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376499,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376500,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376501,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376502,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376503,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376504,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376505,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376506,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376507,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376508,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376509,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376510,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376511,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376512,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376513,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376514,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376515,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376516,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376517,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376518,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376519,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376520,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376521,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376522,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376523,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376524,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376525,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376526,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376527,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376528,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376529,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376530,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376531,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376532,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376533,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376534,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376535,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376536,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376537,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376538,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376539,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376540,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376541,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376542,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
376543,AMERICAN EXPRESS,CREDIT,,🇧🇷BRAZIL
549318,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549319,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549320,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549321,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549322,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549323,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549324,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549325,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549327,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549328,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549329,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549330,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549331,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549332,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549333,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549334,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549335,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549336,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549337,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549339,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549340,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549341,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549343,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549344,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549348,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549350,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549351,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549355,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549358,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549359,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549360,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549361,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549362,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549363,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549364,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549365,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549366,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549367,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549368,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549370,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549371,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549372,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549373,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549374,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549375,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549377,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549378,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549379,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549380,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549381,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549382,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549383,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549384,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549386,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549390,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549391,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549392,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549394,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549395,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549396,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549585,MASTERCARD,CREDIT,,🇧🇷BRAZIL
549622,MASTERCARD,DEBIT,STANDARD,🇧🇷BRAZIL
549833,MASTERCARD,CREDIT,BLACK,🇧🇷BRAZIL
550154,MASTERCARD,CREDIT,,🇧🇷BRAZIL
550159,MASTERCARD,DEBIT,,🇧🇷BRAZIL
550209,MASTERCARD,DEBIT,,🇧🇷BRAZIL
550321,MASTERCARD,CREDIT,,🇧🇷BRAZIL
550587,MASTERCARD,DEBIT,,🇧🇷BRAZIL
552063,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
552070,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
552072,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
552128,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
552144,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
552236,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
552240,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
552244,MASTERCARD,CREDIT,PLATINUM,🇧🇷BRAZIL
552289,MASTERCARD,CREDIT,BLACK,🇧🇷BRAZIL
552297,MASTERCARD,CREDIT,BLACK,🇧🇷BRAZIL
552305,MASTERCARD,CREDIT,BLACK,🇧🇷BRAZIL
552316,MASTERCARD,CREDIT,BLACK,🇧🇷BRAZIL
552317,MASTERCARD,CREDIT,BLACK,🇧🇷BRAZIL
552530,MASTERCARD,CREDIT,CORPORATE,🇧🇷BRAZIL
552531,MASTERCARD,CREDIT,BUSINESS,🇧🇷BRAZIL
552544,MASTERCARD,CREDIT,CORPORATE,🇧🇷BRAZIL
552556,MASTERCARD,CREDIT,CORPORATE,🇧🇷BRAZIL
552567,MASTERCARD,CREDIT,CORPORATE,🇧🇷BRAZIL
552584,MASTERCARD,CREDIT,CORPORATE,🇧🇷BRAZIL
552637,MASTERCARD,CREDIT,BUSINESS,🇧🇷BRAZIL
552640,MASTERCARD,CREDIT,BUSINESS,🇧🇷BRAZIL
552668,MASTERCARD,CREDIT,BUSINESS,🇧🇷BRAZIL
552693,MASTERCARD,CREDIT,BUSINESS,🇧🇷BRAZIL
552694,MASTERCARD,DEBIT,STANDARD,🇧🇷BRAZIL
552697,MASTERCARD,CREDIT,BUSINESS,🇧🇷BRAZIL
552713,MASTERCARD,CREDIT,,🇧🇷BRAZIL
552741,MASTERCARD,CREDIT,BUSINESS,🇧🇷BRAZIL
552780,MASTERCARD,CREDIT,CORPORATE,🇧🇷BRAZIL
552781,MASTERCARD,CREDIT,CORPORATE,🇧🇷BRAZIL
552855,MASTERCARD,CREDIT,BUSINESS,🇧🇷BRAZIL
552889,MASTERCARD,CREDIT,BUSINESS,🇧🇷BRAZIL
552911,MASTERCARD,CREDIT,BUSINESS,🇧🇷BRAZIL
417957,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
417958,VISA,,,🇧🇷BRAZIL
417987,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
417988,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
417998,VISA,CREDIT,,🇧🇷BRAZIL
418043,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
418044,VISA,CREDIT,GOLD PREMIUM,🇧🇷BRAZIL
418047,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
418048,VISA,,,🇧🇷BRAZIL
418049,VISA,,,🇧🇷BRAZIL
418050,VISA,CREDIT,,🇧🇷BRAZIL
418051,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
418052,VISA,CREDIT,,🇧🇷BRAZIL
418053,VISA,CREDIT,CORPORATE T&E,🇧🇷BRAZIL
418071,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
418072,VISA,CREDIT,,🇧🇷BRAZIL
418668,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
418669,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
418954,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
418955,VISA,,,🇧🇷BRAZIL
419132,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
419133,VISA,,,🇧🇷BRAZIL
419137,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
419138,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
419139,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
419140,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
419141,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
419142,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
419143,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
419144,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
419145,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
419146,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
419147,VISA,DEBIT,BUSINESS,🇧🇷BRAZIL
419148,VISA,DEBIT,,🇧🇷BRAZIL
419165,VISA,DEBIT,CLASSIC,🇧🇷BRAZIL
419166,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
419167,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
419190,VISA,DEBIT,ELECTRON,🇧🇷BRAZIL
419196,VISA,,,🇧🇷BRAZIL
419216,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
419237,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
419238,VISA,,,🇧🇷BRAZIL
419271,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
419272,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
419273,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
419274,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
419275,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
419276,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
419521,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
419523,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
506741,ELO,CREDIT,,🇧🇷BRAZIL
506742,ELO,CREDIT,,🇧🇷BRAZIL
506744,ELO,CREDIT,,🇧🇷BRAZIL
506748,ELO,CREDIT,,🇧🇷BRAZIL
506753,ELO,CREDIT,,🇧🇷BRAZIL
506754,ELO,CREDIT,,🇧🇷BRAZIL
506755,ELO,CREDIT,,🇧🇷BRAZIL
506758,ELO,CREDIT,,🇧🇷BRAZIL
506760,ELO,CREDIT,,🇧🇷BRAZIL
506761,ELO,CREDIT,,🇧🇷BRAZIL
506762,ELO,DEBIT,,🇧🇷BRAZIL
506764,ELO,CREDIT,,🇧🇷BRAZIL
506766,ELO,DEBIT,,🇧🇷BRAZIL
506767,ELO,DEBIT,,🇧🇷BRAZIL
506770,ELO,CREDIT,,🇧🇷BRAZIL
506771,ELO,DEBIT,,🇧🇷BRAZIL
506774,ELO,CREDIT,,🇧🇷BRAZIL
506775,ELO,CREDIT,,🇧🇷BRAZIL
506776,ELO,CREDIT,,🇧🇷BRAZIL
506778,ELO,CREDIT,,🇧🇷BRAZIL
507860,MAESTRO,DEBIT,STANDARD,🇧🇷BRAZIL
509000,ELO,CREDIT,,🇧🇷BRAZIL
509002,ELO,CREDIT,,🇧🇷BRAZIL
509003,ELO,CREDIT,,🇧🇷BRAZIL
509008,ELO,CREDIT,,🇧🇷BRAZIL
509014,ELO,DEBIT,,🇧🇷BRAZIL
509015,ELO,CREDIT,,🇧🇷BRAZIL
509017,ELO,CREDIT,,🇧🇷BRAZIL
509018,ELO,DEBIT,,🇧🇷BRAZIL
509032,ELO,CREDIT,,🇧🇷BRAZIL
509034,ELO,CREDIT,,🇧🇷BRAZIL
509041,ELO,CREDIT,,🇧🇷BRAZIL
509042,ELO,CREDIT,,🇧🇷BRAZIL
509045,ELO,CREDIT,,🇧🇷BRAZIL
509048,ELO,CREDIT,,🇧🇷BRAZIL
509051,ELO,CREDIT,,🇧🇷BRAZIL
509055,ELO,CREDIT,,🇧🇷BRAZIL
509059,ELO,CREDIT,,🇧🇷BRAZIL
509061,ELO,CREDIT,,🇧🇷BRAZIL
509063,ELO,DEBIT,,🇧🇷BRAZIL
509065,ELO,CREDIT,,🇧🇷BRAZIL
509067,ELO,CREDIT,,🇧🇷BRAZIL
509068,ELO,CREDIT,,🇧🇷BRAZIL
509069,ELO,CREDIT,,🇧🇷BRAZIL
509073,ELO,CREDIT,,🇧🇷BRAZIL
509091,ELO,CREDIT,,🇧🇷BRAZIL
509093,ELO,DEBIT,,🇧🇷BRAZIL
509291,ELO,CREDIT,,🇧🇷BRAZIL
509728,ELO,CREDIT,,🇧🇷BRAZIL
509882,ELO,DEBIT,,🇧🇷BRAZIL
496049,VISA,CREDIT,,🇧🇷BRAZIL
496059,VISA,CREDIT,,🇧🇷BRAZIL
496066,VISA,CREDIT,,🇧🇷BRAZIL
496072,VISA,CREDIT,,🇧🇷BRAZIL
496073,VISA,DEBIT,,🇧🇷BRAZIL
498401,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
498402,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
498405,VISA,CREDIT,,🇧🇷BRAZIL
498406,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
498407,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
498408,VISA,CREDIT,INFINITE,🇧🇷BRAZIL
498409,VISA,CREDIT,CORPORATE T&E,🇧🇷BRAZIL
498410,VISA,CREDIT,,🇧🇷BRAZIL
498411,VISA,CREDIT,OUROCARD,🇧🇷BRAZIL
498412,VISA,CREDIT,OUROCARD,🇧🇷BRAZIL
498420,VISA,CREDIT,,🇧🇷BRAZIL
498421,VISA,CREDIT,OUROCARD,🇧🇷BRAZIL
498422,VISA,CREDIT,,🇧🇷BRAZIL
498423,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498424,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498425,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498427,VISA,CREDIT,OUROCARD,🇧🇷BRAZIL
498428,VISA,CREDIT,OUROCARD,🇧🇷BRAZIL
498429,VISA,CREDIT,OUROCARD,🇧🇷BRAZIL
498430,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
498431,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498432,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498433,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498439,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
498440,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498441,VISA,CREDIT,,🇧🇷BRAZIL
498442,VISA,CREDIT,,🇧🇷BRAZIL
498444,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498445,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
498446,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498447,VISA,CREDIT,,🇧🇷BRAZIL
498448,VISA,CREDIT,,🇧🇷BRAZIL
498449,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
498450,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
498452,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
498453,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498470,VISA,CREDIT,BUSINESS,🇧🇷BRAZIL
498472,VISA,CREDIT,OUROCARD,🇧🇷BRAZIL
498473,VISA,CREDIT,OUROCARD,🇧🇷BRAZIL
498493,VISA,CREDIT,OUROCARD,🇧🇷BRAZIL
498494,VISA,CREDIT,OUROCARD,🇧🇷BRAZIL
498496,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498497,VISA,CREDIT,OUROCARD,🇧🇷BRAZIL
498498,VISA,CREDIT,OUROCARD,🇧🇷BRAZIL
498515,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498530,VISA,CREDIT,INFINITE,🇧🇷BRAZIL
498549,VISA,DEBIT,CLASSIC,🇧🇷BRAZIL
498553,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498554,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498555,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498556,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498580,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498581,VISA,CREDIT,CORPORATE T&E,🇧🇷BRAZIL
498582,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
498591,VISA,CREDIT,PREMIER,🇧🇷BRAZIL
498592,VISA,CREDIT,PLATINUM,🇧🇷BRAZIL
498626,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
499860,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
499861,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
499862,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
499863,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
499864,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
499865,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
499866,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
499867,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
499868,VISA,CREDIT,CLASSIC,🇧🇷BRAZIL
